price,location,land_area,no_of_flat,no_of_bedroom,no_of_bathroom,no_of_livingroom,no_of_kitchen,furnishing,facing,road_size
Rs. 1 Crore 90 Lakh (Negotiable),Location: Kathmandu Teku Fsinga ,Land Area: 0-1-3-0 ,Floors: 5.5 ,Bedrooms: 6 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: West Feced ,13 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Budhanilkantha Kapan Aadarshtole ,Land Area: 4 Aana ,Floors: 3 ,Bedrooms: 11 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 70 Lakh (Negotiable),Location: Budhanilkantha Kapan Aadarshtole ,Land Area: 4 Aana ,Floors: 3 ,Bedrooms: 11 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 45 Lakh (Negotiable),Location: Kathmandu Chandragiri satungal Sangambasti ,Land Area: 4 Aana 3 Daam ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 45 Lakh (Negotiable),Location: Kathmandu Chandragiri satungal Sangambasti ,Land Area: 4 Aana 3 Daam ,Floors: 2.5 ,Bedrooms: 8 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 10 Crore 50 Lakh (Negotiable),Location: Baneshwor Minbhawan ,Land Area: 0-8-0-0 ,Floors: 4 ,Bedrooms: 15 ,Bathrooms: 6 ,Living rooms: 0 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,20 Feet 
Rs. 10 Crore 50 Lakh (Negotiable),Location: Baneshwor Minbhawan ,Land Area: 0-8-0-0 ,Floors: 4 ,Bedrooms: 15 ,Bathrooms: 6 ,Living rooms: 0 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,20 Feet 
Rs. 1 Crore 65 Lakh (Negotiable),Location: Dharmasthali Chisapani ,Land Area: 0-4-0-3 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,20 Feet 
Rs. 1 Crore 65 Lakh (Negotiable),Location: Dharmasthali Chisapani ,Land Area: 0-4-0-3 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,20 Feet 
Rs. 4 Crore 20 Lakh (Negotiable),Location: Hattiban ,Land Area: 0-5-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,10/16 Feet 
Rs. 4 Crore 20 Lakh (Negotiable),Location: Hattiban ,Land Area: 0-5-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,10/16 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Budhanilkantha Sheraphat ,Land Area: 0-3-2-2 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,14 Feet 
Rs. 2 Crore 60 Lakh (Negotiable),Location: Budhanilkantha Sheraphat ,Land Area: 0-3-2-2 ,Floors: 3 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,14 Feet 
Rs. 3 Crore 70 Lakh,Location: Kalanki ,Land Area: 0-4-1/2-0 ,Floors: 3.5 ,Bedrooms: 18 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,20/13 Feet 
Rs. 3 Crore 70 Lakh,Location: Kalanki ,Land Area: 0-4-1/2-0 ,Floors: 3.5 ,Bedrooms: 18 ,Bathrooms: 6 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: South/West Faced ,20/13 Feet 
Rs. 4 Crore 50 Lakh (Negotiable),Location: Basundhara ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: North/East Faced ,10 Feet 
Rs. 4 Crore 50 Lakh (Negotiable),Location: Basundhara ,Land Area: 0-5-2-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: North/East Faced ,10 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Ochu height Imadol ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Ochu height Imadol ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Kadaghari Gauribasti ,Land Area: 0-4-2-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 9 ,Living rooms: 4 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,20 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Kadaghari Gauribasti ,Land Area: 0-4-2-0 ,Floors: 4 ,Bedrooms: 7 ,Bathrooms: 9 ,Living rooms: 4 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,20 Feet 
Rs. 2 Crore (Negotiable),Location: Soyambhu ,Land Area: 1.35 ,Floors: 4.5 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,Main Road Touch 
Rs. 2 Crore (Negotiable),Location: Soyambhu ,Land Area: 1.35 ,Floors: 4.5 ,Bedrooms: 4 ,Bathrooms: 2 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: North Faced ,Main Road Touch 
Rs. 3 Crore 50 Lakh (Negotiable),Location: New Buspark ,Land Area: 0-3-2-0 ,Floors: 4 ,Bedrooms: 20 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: New Buspark ,Land Area: 0-3-2-0 ,Floors: 4 ,Bedrooms: 20 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 50 Lakh (Negotiable),Location: Changathali ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore 50 Lakh (Negotiable),Location: Changathali ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: East faced ,13 Feet 
Rs. 2 Crore (Negotiable),Location: Megha City Tokha ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: North Facing ,13 Feet 
Rs. 2 Crore (Negotiable),Location: Megha City Tokha ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: North Facing ,13 Feet 
Rs. 2 Crore 85 Lakh (Negotiable),Location: Duwakot ,Land Area: 0-6-2-0 ,Floors: 2.5 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,13 Feet 
Rs. 2 Crore 85 Lakh (Negotiable),Location: Duwakot ,Land Area: 0-6-2-0 ,Floors: 2.5 ,Bedrooms: 9 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: West Feced ,13 Feet 
Rs. 3 Crore (Negotiable),Location: Budhanilkantha ganeshchwok ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. 3 Crore (Negotiable),Location: Budhanilkantha ganeshchwok ,Land Area: 0-3-1-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. 3 Crore 30 Lakh (Negotiable),Location: Charikot ,Land Area: 0-73-0-0 ,Floors: 3 ,Bedrooms: 16 ,Bathrooms: 6 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 3 Crore 30 Lakh (Negotiable),Location: Charikot ,Land Area: 0-73-0-0 ,Floors: 3 ,Bedrooms: 16 ,Bathrooms: 6 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,10 Feet 
Rs. 3 Crore 60 Lakh (Negotiable),Location: Kalanki Lampati ,Land Area: 0-5-1-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,5 Feet 
Rs. 3 Crore 60 Lakh (Negotiable),Location: Kalanki Lampati ,Land Area: 0-5-1-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,5 Feet 
Rs. 0 (Negotiable),Location: Pepsical sinamangal chwok ,Land Area: 0-2-2-0 ,Floors: 3.5 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,22/20 Feet 
Rs. 0 (Negotiable),Location: Pepsical sinamangal chwok ,Land Area: 0-2-2-0 ,Floors: 3.5 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East/North Faced ,22/20 Feet 
Rs. 1 Crore 3520 Lakh (Negotiable),Location: Tarkeshwor jitpurfedi ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 3520 Lakh (Negotiable),Location: Tarkeshwor jitpurfedi ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Maharajgunj Kantimarga ,Land Area: 0-4-0-0/0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: North Faced ,22 Feet 
Rs. 0 (Negotiable),Location: Maharajgunj Kantimarga ,Land Area: 0-4-0-0/0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: North Faced ,22 Feet 
Rs. 3 Crore 45 Lakh (Negotiable),Location: Imadol Mahalaxmi ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,20 Feet 
Rs. 3 Crore 45 Lakh (Negotiable),Location: Imadol Mahalaxmi ,Land Area: 0-3-1-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: North Faced ,20 Feet 
Rs. Negotiable (Negotiable),Location: Chalnakhel ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
Rs. Negotiable (Negotiable),Location: Chalnakhel ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 5 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,12 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Chalnakhel ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: West Feced ,12 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Chalnakhel ,Land Area: 0-4-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 6 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: West Feced ,12 Feet 
Rs. The price will be fixed by mutual agreement (Negotiable),Location: Bhaisepati Gokulawas ,Land Area: 0-3-2-0 ,Floors: 3.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: East Faced ,16 Feet Pich 
Rs. The price will be fixed by mutual agreement (Negotiable),Location: Bhaisepati Gokulawas ,Land Area: 0-3-2-0 ,Floors: 3.5 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Fully Furnished ,Face Towards: East Faced ,16 Feet Pich 
Rs. 2Crore 30 Lakh (Negotiable),Location: Thankot Ittakhel ,Land Area: 0-4-1-1 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2Crore 30 Lakh (Negotiable),Location: Thankot Ittakhel ,Land Area: 0-4-1-1 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Ramhiti Bouddha ,Land Area: 0-3-0-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,18 Feet 
Rs. 2 Crore 10 Lakh (Negotiable),Location: Ramhiti Bouddha ,Land Area: 0-3-0-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,18 Feet 
Rs. 40 thousand (Negotiable),Location: Patan ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,5 Feet 
Rs. 40 thousand (Negotiable),Location: Patan ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,5 Feet 
Rs. 1 Crore 70 Lakh (Negotiable),Location: Duwakot ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 70 Lakh (Negotiable),Location: Duwakot ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 0 (Negotiable),Location:  ,Land Area: 0-5-0-0 ,Floors: 2 ,Bedrooms: 13 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. 0 (Negotiable),Location:  ,Land Area: 0-5-0-0 ,Floors: 2 ,Bedrooms: 13 ,Bathrooms: 3 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. 3 Crore 35 Lakh (Negotiable),Location: Katunje ,Land Area: 0-4-3-1 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,10 Feet 
Rs. 3 Crore 35 Lakh (Negotiable),Location: Katunje ,Land Area: 0-4-3-1 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 3 ,Furnishing Type: Semi Furnished ,Face Towards: East/South Faced ,10 Feet 
Rs. 3 Crore 30 Lakh (Negotiable),Location: Patichwok Kalanki ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: south & west feced ,13 Feet 
Rs. 3 Crore 30 Lakh (Negotiable),Location: Patichwok Kalanki ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 6 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: south & west feced ,13 Feet 
Rs. 3 Crore 90 Lakh (Negotiable),Location: Ramkot ,Land Area: 0-7-1-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,14 Feet 
Rs. 3 Crore 90 Lakh (Negotiable),Location: Ramkot ,Land Area: 0-7-1-0 ,Floors: 2 ,Bedrooms: 3 ,Bathrooms: 4 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: South Faced ,14 Feet 
Rs. total 70 lakh (Negotiable),Location: damauli ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 3 ,Bathrooms: 1 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East/West faced ,20/13 Feet 
Rs. total 70 lakh (Negotiable),Location: damauli ,Land Area: 0-4-0-0 ,Floors: 1 ,Bedrooms: 3 ,Bathrooms: 1 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East/West faced ,20/13 Feet 
Rs. 2 Crore 20 Lakh (Negotiable),Location: MAKAL BAARI ,Land Area: 0-2-0-3 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 20 Lakh (Negotiable),Location: MAKAL BAARI ,Land Area: 0-2-0-3 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 0 (Negotiable),Location: Jarabj ,Land Area: 0-3-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,33 Feet 
Rs. 0 (Negotiable),Location: Jarabj ,Land Area: 0-3-0-0 ,Floors: 1 ,Bedrooms: 2 ,Bathrooms: 1 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnishing ,Face Towards: East Faced ,33 Feet 
Rs. 0 (Negotiable),Location: Tarkeshwor ,Land Area: 0-3-0-2 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,18 Feet 
Rs. 0 (Negotiable),Location: Tarkeshwor ,Land Area: 0-3-0-2 ,Floors: 0 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,18 Feet 
Rs. 0 (Negotiable),Location: Buddhanagar ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: North/West Faced ,16 Feet 
Rs. 0 (Negotiable),Location: Buddhanagar ,Land Area: 0-5-0-0 ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Semi Furnished ,Face Towards: North/West Faced ,16 Feet 
Rs. 40 crore 50 lakh (Negotiable),Location: Swayambhu ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 12 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. 40 crore 50 lakh (Negotiable),Location: Swayambhu ,Land Area: 0-5-0-0 ,Floors: 3.5 ,Bedrooms: 12 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 4 ,Furnishing Type: Semi Furnished ,Face Towards: South Faced ,13 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Changathali ,Land Area: 0-2-2-3 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Changathali ,Land Area: 0-2-2-3 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,13 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Thaiba ,Land Area: 0-4-0-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. 2 Crore 30 Lakh (Negotiable),Location: Thaiba ,Land Area: 0-4-0-0 ,Floors: 3 ,Bedrooms: 4 ,Bathrooms: 4 ,Living rooms: 3 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: South Faced ,20 Feet 
Rs. 0 (Negotiable),Location: Ratopool ,Land Area: 0-11-0-0 ,Floors: 4 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: North Faced ,Main Highway 
Rs. 0 (Negotiable),Location: Ratopool ,Land Area: 0-11-0-0 ,Floors: 4 ,Bedrooms: 0 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 0 ,Furnishing Type: Not Furnishing ,Face Towards: North Faced ,Main Highway 
Rs. 0 (Negotiable),Location: Imadol ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East/North Faced ,14 Feet 
Rs. 0 (Negotiable),Location: Imadol ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 5 ,Bathrooms: 3 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East/North Faced ,14 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Matatirtha ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. 1 Crore 80 Lakh (Negotiable),Location: Matatirtha ,Land Area: 0-3-2-0 ,Floors: 2.5 ,Bedrooms: 4 ,Bathrooms: 3 ,Living rooms: 2 ,Kitchens: 2 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,10 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Baluwakhani ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,13 Feet 
Rs. 2 Crore 40 Lakh (Negotiable),Location: Baluwakhani ,Land Area: 0-3-0-0 ,Floors: 2.5 ,Bedrooms: 7 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 2 ,Furnishing Type: Semi Furnishing ,Face Towards: South/East Faced ,13 Feet 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Gaindakot Nawalpur ,Land Area: 1 Gattha 4 Dhur ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,12/4 M 
Rs. 2 Crore 75 Lakh (Negotiable),Location: Gaindakot Nawalpur ,Land Area: 1 Gattha 4 Dhur ,Floors: 2.5 ,Bedrooms: 3 ,Bathrooms: 2 ,Living rooms: 1 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: West Feced ,12/4 M 
Rs. 2 Crore 65 Lakh (Negotiable),Location: Suryabinayak Chundevi Chowk ,Land Area: 0-3-1-1 ,Floors: 4 ,Bedrooms: 14 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East/West Faced ,10 Feet 
Rs. 2 Crore 65 Lakh (Negotiable),Location: Suryabinayak Chundevi Chowk ,Land Area: 0-3-1-1 ,Floors: 4 ,Bedrooms: 14 ,Bathrooms: 4 ,Living rooms: 2 ,Kitchens: 1 ,Furnishing Type: Semi Furnished ,Face Towards: East/West Faced ,10 Feet 
Rs. 3 Crore 50 Lakh (Negotiable),Location: Swayambhu ,Land Area: 0-3-3-0 ,Floors: 2.4 ,Bedrooms: 6 ,Bathrooms: 0 ,Living rooms: 0 ,Kitchens: 1 ,Furnishing Type: Not Furnishing ,Face Towards: East Faced ,16 Feet 
